Date,Open,High,Low,Close,Volume,Adj_Close
2016-04-01,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-31,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-30,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-29,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-28,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-24,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-23,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-22,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-21,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-18,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-17,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-16,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-15,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-14,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-11,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-10,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-09,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-08,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-07,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-04,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-03,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-02,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-03-01,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-29,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-26,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-25,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-24,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-23,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-22,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-19,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-18,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-17,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-16,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-12,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-11,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-10,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-09,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-08,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-05,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-04,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-03,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-02,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-02-01,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-29,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-28,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-27,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-26,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-25,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-22,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-21,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-20,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-19,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-15,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-14,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-13,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-12,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-11,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-08,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-07,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-06,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-05,39.439999,39.439999,39.439999,39.439999,000,39.439999
2016-01-04,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-31,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-30,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-29,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-28,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-24,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-23,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-22,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-21,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-18,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-17,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-16,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-15,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-14,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-11,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-10,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-09,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-08,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-07,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-04,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-03,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-02,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-12-01,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-30,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-27,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-25,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-24,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-23,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-20,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-19,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-18,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-17,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-16,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-13,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-12,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-11,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-10,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-09,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-06,39.439999,39.439999,39.439999,39.439999,000,39.439999
2015-11-05,39.439999,39.439999,39.439999,39.439999,000,39.439999
